,Bike ID,DT Length,HT Length,HT Angle,HT LX,Stack,ST Length,ST Angle,Seatpost LENGTH,Saddle height,Stem length,Stem angle,Headset spacers,Crank length,Handlebar style
219,247,653.639,145.0,73.0,49.9,565.6,515.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,0
220,249,661.9159999999999,150.10000000000002,72.0,50.6,565.6,503.8,72.99997971982306,300.0,698.0,90.0,6.0,20.0,172.5,0
221,250,586.294,105.39999999999999,75.0,27.900000000000002,565.6,561.0,82.99998400557985,200.0,738.0,100.0,-20.0,10.0,167.5,2
222,251,678.1310000000001,230.0,72.0,47.199999999999996,565.6,595.0,71.99999647998123,300.0,780.0,120.0,15.0,20.0,170.0,0
223,252,685.048,111.0,70.5,54.300000000000004,565.6,482.59999999999997,74.49998322747555,330.0,733.0,140.0,0.0,15.0,172.5,1
224,254,655.725,120.0,73.5,49.9,565.6,639.0,70.49999297232874,330.0,770.0,100.0,-5.0,10.0,162.0,2
225,255,638.919,135.5,73.0,51.4,565.6,509.1,74.49998322747555,300.0,718.0,100.0,-5.0,10.0,172.5,0
226,256,681.1199999999999,130.0,71.0,43.7,565.6,546.0,72.99997971982306,330.0,830.0,100.0,0.0,40.0,172.5,1
227,257,647.62,145.0,72.0,49.3,565.6,521.0,75.00000349528622,300.0,718.0,90.0,-5.0,10.0,175.0,1
228,258,661.475,179.7,72.0,38.1,565.6,633.7,72.99997971982306,300.0,718.0,100.0,-5.0,10.0,172.5,0
229,259,635.3,183.9,72.0,49.8,565.6,583.0999999999999,72.99997971982306,300.0,772.0,100.0,-5.0,10.0,172.5,0
230,260,604.267,142.6,73.5,43.6,565.6,525.0,75.00000349528622,300.0,700.0,90.0,0.0,0.0,165.0,0
231,261,647.501,159.3,73.0,56.5,565.6,551.1,73.49999998763374,300.0,723.0,100.0,4.0,0.0,172.5,0
232,262,653.7239999999999,120.0,74.0,49.8,565.6,585.6,74.0000202554444,300.0,718.0,70.0,-10.0,10.0,172.5,0
233,263,661.654,161.1,72.5,48.9,565.6,559.0,73.49999998763374,350.0,730.0,110.0,-6.0,10.0,172.5,0
234,264,652.141,147.0,73.0,46.1,565.6,582.0,74.0000202554444,300.0,725.0,120.0,-17.0,25.0,172.5,0
235,265,672.024,181.60000000000002,72.0,47.199999999999996,565.6,593.1999999999999,72.99997971982306,300.0,800.0,130.0,6.0,10.0,175.0,0
236,266,659.3639999999999,109.2,72.0,46.800000000000004,565.6,552.5,73.49999998763374,400.0,718.0,110.0,7.0,0.0,172.5,0
237,267,833.3190000000001,100.0,72.0,54.0,565.6,430.0,63.49999570187693,330.0,724.0,70.0,-10.0,15.0,172.5,1
238,268,653.639,145.0,73.0,49.9,565.6,550.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,1
239,269,694.879,145.0,78.5,50.8,565.6,767.0,72.09997761523155,300.0,840.0,100.0,-5.0,10.0,165.0,2
240,270,654.59,98.4,73.0,36.2,565.6,538.9000000000001,72.99997971982306,140.0,650.0,70.0,15.0,50.0,170.0,0
241,272,653.509,118.5,71.0,39.6,565.6,542.5,74.49998322747555,300.0,680.0,90.0,-17.0,35.0,170.0,0
242,273,676.207,177.5,74.0,50.1,565.6,742.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,0
243,274,676.207,177.5,74.0,50.1,565.6,602.0,74.0000202554444,300.0,780.0,100.0,-5.0,10.0,172.5,0
244,275,659.015,120.2,73.0,37.3,565.6,520.2,72.99997971982306,140.0,660.0,100.0,45.0,50.0,170.0,0
245,276,691.3770000000001,137.8,72.0,64.3,565.6,546.0,71.99999647998123,400.0,850.0,100.0,6.0,40.0,172.5,1
246,277,653.639,145.0,73.0,49.9,565.6,521.0,75.00000349528622,300.0,718.0,90.0,-5.0,10.0,175.0,1
247,278,652.95,126.5,73.0,37.8,565.6,520.2,71.99999647998123,140.0,660.0,100.0,45.0,50.0,170.0,0
248,279,654.59,98.4,73.0,36.2,565.6,538.9000000000001,72.99997971982306,140.0,660.0,100.0,45.0,50.0,170.0,0
249,280,634.9789999999999,133.39999999999998,73.0,44.5,565.6,507.70000000000005,74.49998322747555,300.0,718.0,100.0,-5.0,10.0,172.5,0
250,281,638.517,145.5,73.0,50.7,565.6,509.1,74.49998322747555,300.0,718.0,100.0,-5.0,10.0,172.5,0
251,282,621.764,153.10000000000002,75.88619,33.0,565.6,550.4,72.3861700338994,530.0,725.0,100.0,-17.0,5.0,172.5,0
252,283,678.4480000000001,170.0,72.0,49.4,565.6,575.0,73.49999998763374,300.0,739.0,100.0,-5.0,35.0,172.5,0
253,284,625.251,145.8,73.5,50.1,565.6,515.4,74.0000202554444,260.0,718.0,95.0,6.0,6.0,170.0,1
254,285,650.632,145.0,72.5,49.6,565.6,489.70000000000005,74.0000202554444,350.0,739.0,100.0,9.0,38.0,172.5,0
255,286,705.499,125.0,70.5,53.3,565.6,508.1,72.99997971982306,300.0,751.0,110.0,9.0,35.0,172.5,0
256,287,643.993,98.0,71.0,45.199999999999996,565.6,311.40000000000003,69.99997270451806,100.0,436.0,60.0,12.0,9.0,172.0,1
257,288,595.658,120.0,69.0,49.9,565.6,290.6,73.49999998763374,300.0,360.0,42.0,5.0,0.0,170.0,1
258,291,647.704,187.29999999999998,73.0,47.300000000000004,565.6,576.7,72.99997971982306,300.0,768.0,110.0,-6.0,30.0,172.5,2
259,292,683.29,170.0,72.0,50.3,565.6,575.0,73.49999998763374,300.0,739.0,100.0,-5.0,35.0,172.5,0
260,293,683.0699999999999,170.0,72.0,49.9,565.6,575.0,73.49999998763374,300.0,739.0,100.0,-5.0,35.0,172.5,0
261,294,570.525,95.2,72.0,30.0,565.6,525.0,74.0000202554444,300.0,772.0,100.0,-5.0,10.0,170.0,0
262,295,650.5229999999999,167.7,73.5,38.800000000000004,565.6,614.0,73.49999998763374,240.0,724.0,100.0,10.0,30.0,172.5,0
263,296,655.3,112.69999999999999,69.0,59.0,565.6,436.0,72.99997971982306,300.0,590.0,100.0,6.0,40.0,172.5,1
264,297,650.642,145.0,73.0,50.2,565.6,577.0999999999999,72.99997971982306,300.0,662.0,100.0,-5.0,10.0,172.5,0
265,298,614.4920000000001,105.5,70.5,33.8,565.6,464.2,75.99998673512805,300.0,645.0,110.0,-5.0,10.0,170.0,0
266,299,614.4920000000001,105.5,70.5,33.8,565.6,464.2,75.99998673512805,300.0,645.0,110.0,-5.0,10.0,170.0,0
267,300,592.183,135.3,72.0,42.8,565.6,447.2,71.99999647998123,300.0,636.0,110.0,-8.0,10.0,170.0,0
268,301,671.496,196.0,70.0,70.0,565.6,630.0,71.00001324013941,400.0,753.0,100.0,15.0,80.0,175.0,1
269,302,677.412,91.5,68.0,100.0,565.6,430.0,68.00000622483442,400.0,628.0,75.0,-30.0,0.0,172.5,0
270,303,617.275,110.0,75.5,59.4,565.6,310.0,69.59999086773723,80.0,429.0,50.0,3.0,9.0,172.5,1
271,304,662.377,145.0,74.0,55.4,565.6,357.4,74.49998322747555,80.0,460.0,70.0,-5.0,0.0,172.5,1
272,305,640.246,125.0,69.0,46.6,565.6,315.3,71.49997621217057,200.0,370.0,40.0,15.0,10.0,172.5,1
273,306,641.905,124.89999999999999,72.5,35.6,565.6,564.8,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,2
274,307,654.872,152.7,73.0,35.0,565.6,594.8,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,2
275,308,617.443,102.2,72.0,37.3,565.6,380.0,71.99999647998123,140.0,550.0,90.0,5.0,50.0,165.0,1
276,309,627.298,155.0,77.0,34.4,565.6,574.1,74.0000202554444,300.0,718.0,80.0,-35.0,0.0,167.5,0
277,310,616.6740000000001,90.0,78.0,35.1,565.6,571.2,75.00000349528622,300.0,718.0,80.0,-35.0,0.0,167.5,2
278,311,628.131,150.0,78.0,35.3,565.6,567.6999999999999,75.00000349528622,300.0,718.0,80.0,-35.0,0.0,167.5,0
279,313,646.633,100.0,76.0,27.900000000000002,565.6,580.3000000000001,75.99998673512805,300.0,718.0,80.0,-35.0,0.0,167.5,1
280,315,587.9100000000001,110.0,68.0,42.6,565.6,289.4,72.99997971982306,300.0,330.0,40.0,-5.0,0.0,170.0,1
281,316,598.936,309.2,73.0,37.8,565.6,514.4,74.0000202554444,300.0,555.0,100.0,-5.0,10.0,172.5,0
282,317,633.124,115.0,73.0,49.6,565.6,345.8,74.49998322747555,300.0,430.0,50.0,-5.0,7.0,175.5,1
283,318,622.309,125.0,71.5,44.5,565.6,351.4,76.50000700293872,300.0,450.0,50.0,-0.0,5.0,175.5,1
284,319,656.339,145.0,73.0,54.800000000000004,565.6,516.9,74.0000202554444,500.0,802.7,125.0,-5.0,10.0,172.5,2
285,320,659.58,144.6,73.0,49.3,565.6,596.9,74.49998322747555,300.0,718.0,100.0,-5.0,10.0,172.5,0
286,321,706.623,138.3,70.0,70.0,565.6,520.0,72.99997971982306,400.0,753.0,100.0,-8.0,20.0,175.0,1
287,322,711.376,231.6,71.5,60.5,565.6,559.8,72.99997971982306,300.0,787.0,110.0,-5.0,70.0,180.0,0
288,323,654.233,141.3,76.0,43.1,565.6,710.0,75.99998673512805,300.0,790.0,100.0,-22.0,10.0,170.0,0
289,324,580.809,108.39999999999999,72.0,30.0,565.6,535.0,74.0000202554444,145.0,718.0,100.0,-15.0,10.0,170.0,0
290,326,650.149,140.0,71.5,49.7,565.6,572.0,73.49999998763374,300.0,718.0,100.0,-5.0,10.0,172.5,0
291,328,691.126,165.0,70.0,60.0,565.6,505.0,72.50001674779189,400.0,735.0,80.0,6.0,5.0,172.0,1
292,331,636.4929999999999,125.0,69.5,47.7,565.6,306.20000000000005,71.99999647998123,300.0,395.0,40.0,5.0,10.0,172.5,1
293,333,680.034,130.0,70.0,55.9,565.6,482.0,72.99997971982306,350.0,725.0,90.0,1.0,15.0,172.5,1
294,334,625.599,117.6,69.0,52.900000000000006,565.6,470.0,72.99997971982306,250.0,671.0,80.0,-10.0,15.0,170.0,1
295,335,519.458,114.6,75.25,40.599999999999994,565.6,238.2,71.00001324013941,75.0,280.0,53.0,0.0,10.0,175.0,1
296,337,686.409,123.30000000000001,70.0,55.5,565.6,490.20000000000005,74.0000202554444,350.0,725.0,90.0,0.0,15.0,175.0,1
297,338,633.6709999999999,115.4,72.0,48.800000000000004,565.6,527.5,74.49998322747555,300.0,665.0,100.0,-5.0,10.0,172.5,0
298,339,637.246,81.0,71.5,49.4,565.6,490.0,74.49998322747555,300.0,655.0,100.0,-5.0,10.0,172.5,0
299,340,700.3810000000001,122.6,71.5,40.800000000000004,565.6,500.0,71.49997621217057,300.0,671.0,110.0,5.0,20.0,172.5,0
300,342,637.064,120.0,66.5,45.199999999999996,565.6,325.0,71.99999647998123,300.0,400.0,37.0,-5.0,0.0,172.5,1
301,343,549.616,80.0,61.5,30.900000000000002,565.6,370.0,70.49999297232874,300.0,520.0,35.0,-5.0,0.0,172.5,1
302,344,577.766,100.0,68.5,63.9,565.6,298.70000000000005,68.60000762789541,300.0,450.0,50.0,-5.0,0.0,172.5,1
303,346,656.402,154.29999999999998,73.3,34.2,565.6,595.6,71.99999647998123,230.0,770.0,110.0,-6.0,8.0,175.0,0
304,347,630.384,79.69999999999999,70.0,34.6,565.6,520.0,69.99997270451806,185.0,662.0,90.0,-17.0,40.0,170.0,0
305,348,631.186,110.0,72.5,40.7,565.6,552.5,74.0000202554444,330.0,700.0,110.0,-6.0,15.0,165.0,0
306,349,610.529,145.0,75.0,47.1,565.6,513.4,72.99997971982306,300.0,718.0,100.0,-5.0,10.0,170.0,0
307,351,449.11600000000004,100.0,69.0,37.900000000000006,565.6,186.20000000000002,69.50000973248692,100.0,270.0,45.0,0.0,0.0,100.0,1
308,352,600.23,111.0,70.0,57.1,565.6,400.0,73.49999998763374,330.0,580.0,100.0,0.0,15.0,170.0,1
309,354,653.639,145.0,73.0,49.9,565.6,552.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,0
310,355,653.49,146.5,70.5,49.8,565.6,449.5,70.49999297232874,300.0,700.0,100.0,-5.0,10.0,172.5,1
311,356,605.715,100.0,63.5,45.5,565.6,353.4,69.99997270451806,175.0,550.0,40.0,-5.0,10.0,172.5,1
312,357,675.4630000000001,111.9,70.0,54.699999999999996,565.6,482.59999999999997,71.00001324013941,330.0,733.0,90.0,0.0,15.0,172.5,1
313,358,649.125,120.0,73.0,55.1,565.6,325.79999999999995,75.50002376309689,300.0,400.0,55.0,1.0,10.0,172.5,1
314,360,650.543,102.3,68.0,40.800000000000004,565.6,380.0,69.99997270451806,300.0,460.0,90.0,0.0,0.0,172.5,1
315,361,651.663,116.5,71.0,45.0,565.6,435.0,72.99997971982306,400.0,673.0,100.0,-8.0,20.0,165.0,1
316,362,641.632,126.0,72.0,49.9,565.6,514.7,75.00000349528622,300.0,718.0,100.0,-5.0,10.0,172.5,0
317,363,616.0550000000001,100.0,63.5,45.5,565.6,353.4,69.99997270451806,175.0,550.0,40.0,-5.0,10.0,172.5,1
318,364,653.639,145.0,73.0,49.9,565.6,515.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,0
319,365,684.902,142.5,73.0,53.0,565.6,516.2,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,1
320,366,509.99399999999997,96.3,72.5,31.9,565.6,205.5,69.99997270451806,150.0,270.0,45.0,0.0,10.0,165.0,1
321,367,669.485,144.2,72.0,48.0,565.6,590.0,71.99999647998123,300.0,718.0,100.0,-5.0,10.0,172.5,0
322,368,658.571,185.0,73.5,47.7,565.6,665.3,72.50001674779189,50.0,765.0,135.0,-6.0,25.0,200.0,0
323,369,649.0930000000001,140.9,73.0,52.6,565.6,560.0,73.49999998763374,300.0,759.0,110.0,-6.0,10.0,172.5,0
324,370,647.5459999999999,148.79999999999998,73.0,50.5,565.6,591.7,72.50001674779189,300.0,759.0,110.0,-6.0,10.0,172.5,0
325,371,619.83,100.0,71.0,62.6,565.6,465.0,72.99997971982306,300.0,718.0,100.0,-5.0,10.0,172.5,0
326,373,651.1479999999999,115.0,72.0,50.7,565.6,518.2,73.49999998763374,300.0,689.0,100.0,-5.0,10.0,170.0,0
327,374,651.1479999999999,120.0,72.0,50.7,565.6,518.2,73.49999998763374,300.0,689.0,100.0,-5.0,10.0,170.0,0
328,375,648.226,110.0,71.5,48.7,565.6,465.0,74.49998322747555,300.0,660.0,100.0,-12.0,10.0,172.5,0
329,376,669.526,100.6,72.5,44.5,565.6,468.9,74.0000202554444,300.0,660.0,100.0,8.0,10.0,172.5,1
330,377,617.881,100.2,67.5,40.800000000000004,565.6,360.0,69.50000973248692,300.0,425.0,90.0,0.0,0.0,172.5,1
331,378,672.2669999999999,90.0,71.0,57.1,565.6,355.0,74.0000202554444,330.0,665.0,50.0,0.0,0.0,170.0,1
332,379,692.181,145.0,79.5,53.900000000000006,565.6,517.5999999999999,82.5000210335487,300.0,718.0,100.0,-5.0,10.0,172.5,0
333,380,620.8679999999999,81.5,73.0,41.9,565.6,534.0,72.99997971982306,330.0,680.0,90.0,-5.0,15.0,165.0,0
334,381,659.361,145.0,73.5,55.1,565.6,338.9,75.50002376309689,300.0,425.0,55.0,-5.0,10.0,172.5,1
335,382,639.9970000000001,100.0,73.5,48.5,565.6,316.0,74.0000202554444,300.0,375.0,35.0,-5.0,8.0,175.0,1
336,383,661.242,70.3,72.5,49.3,565.6,550.0,74.0000202554444,300.0,660.0,100.0,-12.0,10.0,170.0,0
337,384,593.0029999999999,113.60000000000001,70.5,36.0,565.6,294.70000000000005,69.50000973248692,300.0,360.0,45.0,0.0,20.0,165.0,1
338,385,565.2850000000001,227.39999999999998,74.0,49.3,565.6,520.0,74.0000202554444,300.0,660.0,100.0,-12.0,10.0,170.0,0
339,386,646.3109999999999,120.2,72.5,39.4,565.6,569.2,74.30002095697489,330.0,680.0,90.0,-5.0,15.0,170.0,0
340,387,646.375,122.1,72.5,39.4,565.6,569.2,74.30002095697489,330.0,680.0,90.0,-5.0,15.0,170.0,0
341,388,648.134,114.6,73.0,40.0,565.6,505.0,75.00000349528622,330.0,680.0,90.0,-5.0,15.0,170.0,0
342,392,645.9399999999999,125.1,71.0,52.8,565.6,465.1,72.99997971982306,280.0,733.0,100.0,5.0,10.0,172.5,1
343,393,709.664,150.7,77.0,54.9,565.6,419.9,88.00001479634801,300.0,718.0,100.0,-5.0,10.0,172.5,1
344,394,668.259,140.0,73.6,50.5,565.6,579.0,75.99998673512805,300.0,718.0,100.0,10.0,10.0,172.5,1
345,395,653.639,143.2,73.0,49.9,565.6,596.8,74.0000202554444,300.0,706.0,100.0,-5.0,10.0,172.5,0
346,396,661.768,171.4,73.0,43.5,565.6,584.7,73.49999998763374,300.0,798.0,100.0,-5.0,10.0,175.0,0
347,397,661.8340000000001,170.2,73.0,43.5,565.6,590.0,73.49999998763374,300.0,742.0,100.0,-5.0,10.0,175.0,0
348,399,661.768,169.5,73.0,43.5,565.6,584.7,73.49999998763374,300.0,798.0,100.0,-5.0,10.0,175.0,0
349,400,654.208,120.0,72.0,50.0,565.6,558.6999999999999,74.0000202554444,330.0,724.0,90.0,-7.0,20.0,172.5,0
350,401,614.6930000000001,212.5,74.5,50.5,565.6,572.5,71.49997621217057,300.0,718.0,100.0,-5.0,10.0,172.5,2
351,402,728.5500000000001,90.1,71.0,55.0,565.6,450.0,72.99997971982306,300.0,740.0,100.0,-5.0,5.0,170.0,0
352,404,648.424,165.0,73.0,40.300000000000004,565.6,606.0,74.0000202554444,300.0,778.0,100.0,-5.0,10.0,172.5,0
353,405,574.6940000000001,99.0,72.0,40.4,565.6,264.29999999999995,74.0000202554444,300.0,418.0,70.0,5.0,10.0,192.5,1
354,406,623.103,161.0,75.0,51.0,565.6,596.4000000000001,71.99999647998123,300.0,718.0,100.0,-5.0,10.0,172.5,2
355,407,577.332,138.4,71.0,45.699999999999996,565.6,449.79999999999995,74.0000202554444,300.0,627.0,90.0,-6.0,10.0,165.0,0
356,408,646.698,105.80000000000001,73.0,50.1,565.6,500.0,73.49999998763374,300.0,740.0,120.0,5.0,25.0,170.0,0
357,409,644.807,145.0,72.0,49.9,565.6,649.0,77.00002727074938,300.0,828.0,100.0,-28.0,0.0,172.5,2
358,411,667.9580000000001,100.0,70.0,45.0,565.6,440.0,69.99997270451806,300.0,729.0,100.0,-5.0,5.0,175.0,0
359,412,657.384,115.0,72.0,51.4,565.6,518.2,73.49999998763374,300.0,689.0,100.0,-5.0,10.0,170.0,0
360,413,632.196,120.1,70.5,41.6,565.6,540.0,72.99997971982306,300.0,720.0,110.0,-5.0,10.0,172.5,0
361,414,638.49,120.0,71.0,48.4,565.6,690.0,72.50001674779189,300.0,718.0,110.0,-8.0,20.0,172.5,0
362,415,660.277,115.1,70.0,52.900000000000006,565.6,480.0,74.49998322747555,250.0,671.0,100.0,-10.0,0.0,170.0,1
363,416,682.346,160.89999999999998,73.0,49.9,565.6,609.0,75.00000349528622,300.0,808.0,100.0,-18.0,0.0,165.0,0
364,417,485.268,120.0,72.1,46.4,565.6,251.0,71.49997621217057,45.0,300.0,35.0,-5.0,10.0,160.0,1
365,418,658.594,161.0,73.0,44.1,565.6,582.0,72.99997971982306,300.0,775.0,100.0,-5.0,10.0,172.5,0
366,419,646.777,140.0,76.0,43.1,565.6,640.0,75.99998673512805,300.0,830.0,100.0,40.0,10.0,165.0,0
367,420,707.5559999999999,105.0,70.0,45.0,565.6,480.0,71.00001324013941,300.0,749.0,100.0,-5.0,5.0,175.0,0
368,421,649.7349999999999,125.0,70.5,51.8,565.6,540.0,72.99997971982306,300.0,718.0,110.0,-8.0,10.0,172.5,0
369,422,589.477,115.0,70.5,46.699999999999996,565.6,290.0,70.49999297232874,100.0,348.0,42.0,5.0,0.0,170.5,1
370,423,650.899,141.9,73.5,39.9,565.6,580.0,73.49999998763374,300.0,759.0,60.0,-5.0,10.0,172.5,1
371,424,645.655,104.2,73.0,40.0,565.6,550.0,78.49997348262237,320.0,800.0,110.0,-20.0,0.0,172.5,2
372,425,622.98,98.3,72.0,44.2,565.6,439.40000000000003,72.50001674779189,300.0,666.0,120.0,-11.0,0.0,172.5,0
373,426,622.98,98.3,72.0,44.2,565.6,439.40000000000003,72.50001674779189,300.0,666.0,110.0,-11.0,0.0,172.5,0
374,427,622.98,98.3,72.0,44.2,565.6,439.40000000000003,72.50001674779189,300.0,666.0,110.0,-11.0,0.0,172.5,0
375,428,600.285,118.0,72.5,52.900000000000006,565.6,320.0,71.49997621217057,200.0,390.0,55.0,-5.0,20.0,170.0,1
376,430,704.668,115.0,72.5,50.0,565.6,530.0,72.50001674779189,300.0,770.0,100.0,7.0,10.0,172.5,1
377,431,647.734,145.0,74.5,52.3,565.6,587.0,72.99997971982306,300.0,718.0,80.0,-5.0,10.0,172.5,2
378,433,618.635,145.0,73.0,70.0,565.6,495.0,74.0000202554444,400.0,786.0,105.0,-10.0,0.0,175.0,1
379,434,662.235,145.0,71.5,70.0,565.6,495.0,73.49999998763374,400.0,786.0,105.0,-10.0,0.0,175.0,1
380,435,609.0989999999999,113.10000000000001,75.0,48.2,565.6,470.0,72.99997971982306,330.0,560.0,52.0,0.0,10.0,175.0,1
381,436,614.9259999999999,130.70000000000002,72.0,38.5,565.6,291.9,71.99999647998123,100.0,395.0,60.0,-5.0,5.0,175.0,1
382,437,552.412,80.0,75.0,20.0,565.6,606.8,75.99998673512805,300.0,718.0,100.0,-5.0,10.0,160.0,0
383,438,650.405,123.30000000000001,72.5,44.900000000000006,565.6,381.29999999999995,74.0000202554444,300.0,518.0,60.0,0.0,0.0,170.0,1
384,439,609.0989999999999,112.8,75.0,48.2,565.6,470.0,72.99997971982306,330.0,560.0,52.0,0.0,10.0,175.0,1
385,440,639.722,132.8,71.0,49.099999999999994,565.6,408.0,71.99999647998123,300.0,673.0,100.0,-5.0,10.0,172.5,0
386,441,676.219,180.0,70.7,25.0,565.6,580.0,72.29999718151174,300.0,770.0,135.0,0.0,0.0,172.5,1
387,443,640.714,145.0,73.0,77.7,565.6,531.3,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,172.5,1
388,444,661.965,191.39999999999998,73.0,43.5,565.6,630.0,73.5,300.0,865.0,110.0,-5.0,30.0,185.0,0
389,445,668.648,120.89999999999999,73.0,50.7,565.6,430.0,75.0,300.0,560.0,60.0,-3.0,0.0,170.0,1
390,446,651.477,134.9,73.5,52.400000000000006,565.6,443.7,72.5,300.0,560.0,60.0,-3.0,0.0,170.0,1
391,447,659.744,173.4,72.5,51.4,565.6,469.0,73.0,300.0,560.0,60.0,-3.0,0.0,170.0,1
392,448,634.839,112.5,72.5,52.6,565.6,374.5,72.0,300.0,490.0,60.0,-3.0,0.0,170.0,1
393,449,691.64,184.5,73.0,50.4,565.6,478.1,74.0,300.0,550.0,60.0,-3.0,0.0,170.0,1
394,450,661.965,191.39999999999998,73.0,43.5,565.6,630.0,73.5,300.0,865.0,110.0,-9.0,30.0,185.0,0
395,451,579.859,105.0,73.0,38.4,565.6,275.8,77.0,250.0,333.0,46.0,5.0,15.0,165.0,1
396,452,648.338,142.0,71.0,48.300000000000004,565.6,400.0,73.0,300.0,673.0,100.0,-5.0,10.0,172.5,0
397,454,636.747,122.6,73.0,47.199999999999996,565.6,362.0,68.1,150.0,518.0,60.0,-3.0,0.0,170.0,1
398,456,673.7950000000001,175.0,72.02165,48.7,565.6,570.0,74.02165,300.0,718.0,100.0,-5.0,10.0,172.5,0
399,457,644.7,136.4,69.0,47.0,565.6,426.0,71.0,300.0,600.0,70.0,0.0,10.0,172.5,1
400,458,653.276,113.5,71.0,52.3,565.6,412.0,72.0,300.0,673.0,75.0,10.0,10.0,172.5,0
401,459,610.177,180.0,74.0,47.800000000000004,565.6,580.0,74.0,300.0,800.0,80.0,-10.0,10.0,175.0,1
402,460,668.246,127.6,73.0,51.7,565.6,540.0,74.0,300.0,700.0,90.0,-15.0,0.0,172.5,1
403,461,649.439,202.0,73.0,50.3,565.6,743.3,72.0,300.0,795.0,100.0,-15.0,0.0,172.5,0
404,462,716.1800000000001,105.0,71.0,52.5,565.6,480.0,73.0,300.0,720.0,80.0,10.0,10.0,175.0,1
405,463,646.674,202.0,73.0,50.3,565.6,743.3,72.0,300.0,795.0,100.0,-15.0,0.0,172.5,0
406,464,598.9,100.0,73.5,37.0,565.6,230.0,75.0,100.0,280.0,55.0,4.0,0.0,170.5,1
407,465,568.5,88.4,72.5,30.599999999999998,565.6,206.0,73.5,150.0,245.0,45.0,0.0,10.0,165.0,1
408,466,756.542,122.0,76.5,56.0,565.6,624.7,75.5,300.0,670.0,60.0,-3.0,0.0,170.0,1
409,467,636.184,193.5,74.0,45.900000000000006,565.6,600.0,74.0,300.0,800.0,80.0,-10.0,10.0,172.5,1
410,468,667.4830000000001,160.0,74.0,48.7,565.6,600.0,83.0,300.0,800.0,80.0,-10.0,10.0,172.5,1
411,469,690.411,180.0,74.0,48.7,565.6,600.0,80.0,300.0,800.0,80.0,-10.0,10.0,172.5,1
412,470,559.287,97.69999999999999,69.0,36.0,565.6,294.70000000000005,74.0000202554444,300.0,360.0,45.0,0.0,20.0,165.0,1
413,471,640.559,120.0,71.5,46.699999999999996,565.6,640.0,73.0,300.0,720.0,110.0,-5.0,20.0,172.5,0
414,472,661.965,191.39999999999998,73.0,43.5,565.6,630.0,73.5,300.0,865.0,110.0,-9.0,30.0,185.0,0
415,473,709.094,90.1,71.0,55.0,565.6,450.0,71.99999647998123,300.0,700.0,70.0,-6.0,10.0,170.0,1
416,474,636.6039999999999,110.0,70.0,48.0,565.6,405.0,73.5,330.0,580.0,100.0,0.0,15.0,170.0,1
417,475,629.8430000000001,116.8,72.0,35.7,565.6,534.0,73.5,300.0,743.0,100.0,-0.0,30.0,175.0,1
418,476,646.282,254.1,73.0,38.9,565.6,575.3000000000001,72.5,300.0,718.0,85.0,-6.0,10.0,172.5,0
419,477,653.639,145.0,73.0,49.9,565.6,515.0,74.0,300.0,807.0,100.0,-5.0,10.0,172.5,0
420,478,587.606,80.0,74.0,23.099999999999998,565.6,265.0,69.99997270451806,100.0,330.0,40.0,0.0,15.0,170.0,1
421,479,653.639,145.0,73.0,49.9,565.6,515.0,74.0,300.0,718.0,110.0,-5.0,10.0,172.5,1
422,480,594.062,139.5,72.0,41.300000000000004,565.6,465.3,72.5,300.0,600.0,80.0,-6.0,10.0,160.0,0
423,481,592.61,160.0,72.0,41.099999999999994,565.6,470.9,72.5,300.0,700.0,30.0,-15.0,0.0,170.0,0
424,482,636.458,110.5,74.5,46.6,565.6,366.09999999999997,74.0,300.0,448.0,60.0,-2.0,0.0,175.0,1
425,483,638.955,180.0,74.0,47.1,565.6,600.0,75.0,300.0,800.0,80.0,-10.0,10.0,175.0,1
426,484,672.4350000000001,94.60000000000001,70.5,50.5,565.6,430.0,73.49999998763374,300.0,665.0,80.0,-17.0,0.0,175.0,1
427,485,622.98,98.3,72.0,44.2,565.6,439.40000000000003,72.5,300.0,666.0,110.0,-11.0,0.0,172.5,0
428,486,622.98,98.3,72.0,44.2,565.6,439.40000000000003,72.5,300.0,666.0,110.0,-11.0,0.0,172.5,0
429,487,681.689,124.5,71.0,67.10000000000001,565.6,410.6,72.99997971982306,300.0,718.0,110.0,0.0,0.0,172.5,1
430,488,630.077,94.60000000000001,71.0,36.2,565.6,456.3,72.0,300.0,718.0,130.0,0.0,0.0,172.5,2
431,489,645.649,149.2,73.0,44.0,565.6,520.0,73.0,250.0,700.0,75.0,-6.0,15.0,172.5,0
432,490,713.034,111.0,70.0,56.4,565.6,440.3,72.5,300.0,718.0,90.0,5.0,10.0,165.0,1
